OBJECTID,Join_Count,TARGET_FID,uid,sampleid,y,x,bee_geocod,bee_geoc_1,bee_geoc_2,bee_geoc_3,pointid,grid_code,Shape_Leng,Shape_Area
190,0,190,2094,IN 08-2010,40.91855000000,-85.11702000000,-85.11702000000,40.91855000000,6,2010,0,0,43047.54782170000,141650269.13100000000
191,0,191,2095,IN 09-2010,41.31911000000,-85.00028000000,-85.00028200000,41.31911000000,6,2010,0,0,42943.32717350000,140801533.33100000000
192,0,192,2096,IN 13-2010,39.43168000000,-86.44847000000,-86.44847100000,39.43168000000,7,2010,0,0,43423.51369960000,144738775.46700000000
193,0,193,2097,IN 18-2010,40.50356000000,-86.01136000000,-86.01136000000,40.50356000000,9,2010,0,0,43154.18649770000,142522139.49900000000
194,0,194,2098,IN 20-2010,39.87177000000,-86.90124000000,-86.90123700000,39.87177000000,9,2010,0,0,43313.98282150000,143834864.53900000000
195,0,195,2099,IN 21-2010,39.99708000000,-86.90925000000,-86.90924800000,39.99708000000,9,2010,0,0,43282.53011210000,143575906.77100000000
196,0,196,2100,IN 22-2010,39.52740000000,-85.91380000000,-85.91380300000,39.52740000000,9,2010,0,0,43399.81306240000,144542910.63300000000
197,0,197,2101,IN 23-2010,40.81419000000,-85.38766000000,-85.38765700000,40.81419000000,10,2010,0,0,43074.49193220000,141870238.11900000000
198,0,198,2102,IN 24-2010,40.82185000000,-85.43173000000,-85.43173200000,40.82185000000,10,2010,0,0,43072.51716480000,141854108.76700000000
199,0,199,2160,AL 08-2010,31.41473000000,-88.41990000000,-88.41989900000,31.41473000000,9,2010,0,0,45194.47523480000,159641519.49100000000
200,0,200,2161,AL 14-2010,30.78827000000,-88.11396000000,-88.11396000000,30.78827000000,9,2010,0,0,45317.08306750000,160677174.94100000000
201,4,201,2168,AL 15-2010,30.43005000000,-87.57051000000,-87.57051100000,30.43005000000,9,2010,20212,6,45386.28203910000,161260745.17300000000
202,0,202,2302,AL 01-2010,32.28323000000,-86.08950000000,-86.08950000000,32.28323300000,8,2010,0,0,45021.06635230000,158174105.74900000000
203,0,203,2303,AL 04-2010,31.39516000000,-85.94565000000,-85.94564800000,31.39516000000,8,2010,0,0,45198.33620210000,159674160.91300000000
204,1,204,2304,AL 05-2010,31.41665000000,-87.35120000000,-87.35119600000,31.41665000000,9,2010,20026,6,45194.09619050000,159638315.11600000000
205,0,205,2305,AL 07-2010,31.48335000000,-86.56401000000,-86.56401100000,31.48335000000,9,2010,0,0,45180.92032630000,159526912.28800000000
206,0,206,2306,AL 10-2010,34.14598000000,-85.91091000000,-85.91091200000,34.14598000000,8,2010,0,0,44635.11198760000,154904207.29500000000
207,0,207,2307,AL 11-2010,34.09936000000,-85.76583000000,-85.76583100000,34.09936000000,8,2010,0,0,44645.01332580000,154988068.34800000000
208,0,208,2308,AL 12-2010,33.04105000000,-86.03921000000,-86.03920700000,33.04105000000,8,2010,0,0,44866.40784130000,156863900.39700000000
209,0,209,2309,AL 13-2010,33.69945000000,-86.65703000000,-86.65702800000,33.69945000000,8,2010,0,0,44729.42825660000,155703188.01400000000
210,0,210,2310,AL 16-2010,33.76340000000,-85.83908000000,-85.83908100000,33.76340000000,10,2010,0,0,44715.99145190000,155589343.25100000000
211,1,211,2311,AL 17-2010,33.31113000000,-87.97285000000,-87.97284700000,33.31113000000,9,2010,19974,6,44810.51565570000,156390279.75000000000
212,3,212,2312,AL 18-2010,34.85030000000,-86.47693000000,-86.47692900000,34.85030000000,9,2010,19926,6,44483.96196440000,153624725.69300000000
213,6,213,2313,AL 19-2010,33.96715000000,-87.23200000000,-87.23200200000,33.96715000000,9,2010,19968,6,44673.02373900000,155225329.82600000000
214,12,214,2314,AL 20-2010,34.26960000000,-87.59048000000,-87.59047700000,34.26960000000,9,2010,19956,6,44608.79546070000,154681337.97800000000
215,0,215,2315,AL 21-2010,33.90933000000,-86.33948000000,-86.33947800000,33.90933000000,9,2010,0,0,44685.24154400000,155328830.29500000000
216,12,216,2316,AL 22-2010,34.71331000000,-87.63813000000,-87.63813000000,34.71331000000,9,2010,19933,6,44513.59250900000,153875424.14500000000
217,1,217,2317,AL 23-2010,33.31211000000,-87.97433000000,-87.97432700000,33.31211000000,9,2010,19974,6,44810.31220580000,156388555.64900000000
218,10,218,2318,AL 24-2010,33.15480000000,-87.61506000000,-87.61505900000,33.15480000000,9,2010,19975,6,44842.91789090000,156664852.39900000000
219,15,219,2319,AL 25-2010,34.67778000000,-86.81597000000,-86.81597100000,34.67778000000,9,2010,19929,6,44521.25898170000,153940299.99700000000
